plate_group_id,y_number,assay,tier_id,assay_value,median_background_signal
3810,Y22322,FUVMO_sucrose,14,2.2871,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1246,0.3283
3810,Y22322,FUVMO_sucrose,14,2.2294,0.3283
3810,Y22322,FUVMO_sucrose,14,2.0745,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1157,0.3283
3810,Y22322,FUVMO_sucrose,14,2.2292,0.3283
3810,Y22322,FUVMO_sucrose,14,2.135,0.3283
3810,Y22322,FUVMO_sucrose,14,2.2625,0.3283
3810,Y22322,FUVMO_sucrose,14,2.2343,0.3283
3810,Y22322,FUVMO_sucrose,14,2.0237,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1832,0.3283
3810,Y22322,FUVMO_sucrose,14,2.0751,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.3213,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.599,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.6343,0.3283
4077,Y22322,FUVMO_sucrose,14,1.8714,0.3283
4077,Y22322,FUVMO_sucrose,14,1.6962,0.3283
4077,Y22322,FUVMO_sucrose,14,1.7567,0.3283
4077,Y22322,FUVMO_sucrose,14,1.8241,0.3283
4247,Y22322,FUVMO_sucrose,14,2.256933333,0.345
4247,Y22322,FUVMO_sucrose,14,2.314666667,0.345
4247,Y22322,FUVMO_sucrose,14,2.528666667,0.345
4247,Y22322,FUVMO_sucrose,14,1.993333333,0.345
4247,Y22322,FUVMO_sucrose,14,2.501333333,0.345
4247,Y22322,FUVMO_sucrose,14,2.356,0.345
4247,Y22322,FUVMO_sucrose,14,2.2704,0.345
4247,Y22322,FUVMO_sucrose,14,2.269733333,0.345
4247,Y22322,FUVMO_sucrose,14,2.5196,0.345
4247,Y22322,FUVMO_sucrose,14,2.567866667,0.345
4247,Y22322,FUVMO_sucrose,14,2.548133333,0.345
4247,Y22322,FUVMO_sucrose,14,2.45,0.345
4247,Y22322,FUVMO_sucrose,14,2.510133333,0.345
4247,Y22322,FUVMO_sucrose,14,2.400266667,0.345
4245,Y22322,FUVMO_sucrose,14,1.990266667,0.345
4245,Y22322,FUVMO_sucrose,14,1.9788,0.345
4245,Y22322,FUVMO_sucrose,14,2.053333333,0.345
4476,Y22322,FUVMO_sucrose,14,1.87424,0.3087
4476,Y22322,FUVMO_sucrose,14,1.83168,0.3087
4476,Y22322,FUVMO_sucrose,14,1.87616,0.3087
4476,Y22322,FUVMO_sucrose,14,1.95472,0.3087
4476,Y22322,FUVMO_sucrose,14,1.82032,0.3087
4476,Y22322,FUVMO_sucrose,14,1.81792,0.3087
4476,Y22322,FUVMO_sucrose,14,1.87904,0.3087
4476,Y22322,FUVMO_sucrose,14,1.85776,0.3087
4476,Y22322,FUVMO_sucrose,14,1.88912,0.3087
4476,Y22322,FUVMO_sucrose,14,1.95008,0.3087
4476,Y22322,FUVMO_sucrose,14,1.90688,0.3087
4476,Y22322,FUVMO_sucrose,14,1.76672,0.3087
4476,Y22322,FUVMO_sucrose,14,1.75088,0.3087
4476,Y22322,FUVMO_sucrose,14,1.89152,0.3087
4476,Y22322,FUVMO_sucrose,14,1.81344,0.3087
4476,Y22322,FUVMO_sucrose,14,1.82224,0.3087
4588,Y22322,FUVMO_sucrose,14,1.92032,0.3087
3810,Y22322,FUVMO_sucrose,14,2.0846,0.3283
4585,Y22322,FUVMO_sucrose,14,1.7568,0.3087
4247,Y22322,FUVMO_sucrose,14,2.354266667,0.345
4580,Y22322,FUVMO_sucrose,14,1.97728,0.3087
4588,Y22322,FUVMO_sucrose,14,1.97728,0.3087
4247,Y22322,FUVMO_sucrose,14,2.504266667,0.345
4247,Y22322,FUVMO_sucrose,14,2.508266667,0.345
4247,Y22322,FUVMO_sucrose,14,2.427733333,0.345
4247,Y22322,FUVMO_sucrose,14,2.468,0.345
4247,Y22322,FUVMO_sucrose,14,2.3636,0.345
4247,Y22322,FUVMO_sucrose,14,2.471733333,0.345
4077,Y22322,FUVMO_sucrose,14,1.7405,0.3283
4077,Y22322,FUVMO_sucrose,14,1.8914,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1644,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1533,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3779,0.3283
3651,Y22322,FUVMO_sucrose,14,2.5201,0.3283
3651,Y22322,FUVMO_sucrose,14,2.4142,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3514,0.3283
3651,Y22322,FUVMO_sucrose,14,2.4121,0.3283
3651,Y22322,FUVMO_sucrose,14,2.2122,0.3283
3651,Y22322,FUVMO_sucrose,14,2.2672,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3724,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3628,0.3283
3651,Y22322,FUVMO_sucrose,14,2.4165,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3981,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3288,0.3283
3651,Y22322,FUVMO_sucrose,14,2.3429,0.3283
NULL,Y22322,FUVMO_sucrose,14,0.1086,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.6431,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.6259,0.3283
3958,Y22322,FUVMO_sucrose,14,1.7221,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1696,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1296,0.3283
3958,Y22322,FUVMO_sucrose,14,1.6667,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1634,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1433,0.3283
3958,Y22322,FUVMO_sucrose,14,1.6905,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1098,0.3283
3958,Y22322,FUVMO_sucrose,14,2.161,0.3283
3958,Y22322,FUVMO_sucrose,14,2.0748,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1518,0.3283
3958,Y22322,FUVMO_sucrose,14,2.0544,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1554,0.3283
3958,Y22322,FUVMO_sucrose,14,2.0565,0.3283
3958,Y22322,FUVMO_sucrose,14,2.0833,0.3283
3958,Y22322,FUVMO_sucrose,14,1.7318,0.3283
3958,Y22322,FUVMO_sucrose,14,1.4951,0.3283
3958,Y22322,FUVMO_sucrose,14,1.5312,0.3283
3958,Y22322,FUVMO_sucrose,14,-0.088,0.3283
3958,Y22322,FUVMO_sucrose,14,1.4583,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1327,0.3283
3958,Y22322,FUVMO_sucrose,14,-0.0894,0.3283
3958,Y22322,FUVMO_sucrose,14,1.6022,0.3283
3958,Y22322,FUVMO_sucrose,14,1.52,0.3283
4408,Y22322,FUVMO_sucrose,14,1.93104,0.3087
4408,Y22322,FUVMO_sucrose,14,2.00368,0.3087
4408,Y22322,FUVMO_sucrose,14,1.89008,0.3087
4408,Y22322,FUVMO_sucrose,14,1.9256,0.3087
4542,Y22322,FUVMO_sucrose,14,1.51104,0.3087
4542,Y22322,FUVMO_sucrose,14,1.81824,0.3087
4542,Y22322,FUVMO_sucrose,14,2.00192,0.3087
4542,Y22322,FUVMO_sucrose,14,1.99392,0.3087
4542,Y22322,FUVMO_sucrose,14,2.00272,0.3087
4542,Y22322,FUVMO_sucrose,14,2.04016,0.3087
4542,Y22322,FUVMO_sucrose,14,2.16496,0.3087
4077,Y22322,FUVMO_sucrose,14,1.7258,0.3283
4077,Y22322,FUVMO_sucrose,14,1.8543,0.3283
4076,Y22322,FUVMO_sucrose,14,1.714,0.3283
4076,Y22322,FUVMO_sucrose,14,1.2644,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7244,0.3283
4076,Y22322,FUVMO_sucrose,14,1.8037,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7061,0.3283
4076,Y22322,FUVMO_sucrose,14,1.6437,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7219,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7539,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7179,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7401,0.3283
4076,Y22322,FUVMO_sucrose,14,1.6557,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7173,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7845,0.3283
4076,Y22322,FUVMO_sucrose,14,1.6767,0.3283
4076,Y22322,FUVMO_sucrose,14,1.5924,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7642,0.3283
4076,Y22322,FUVMO_sucrose,14,1.69,0.3283
4076,Y22322,FUVMO_sucrose,14,1.6243,0.3283
4076,Y22322,FUVMO_sucrose,14,1.6797,0.3283
4076,Y22322,FUVMO_sucrose,14,1.5995,0.3283
4151,Y22322,FUVMO_sucrose,14,1.920666667,0.345
4151,Y22322,FUVMO_sucrose,14,0.155066667,0.345
4151,Y22322,FUVMO_sucrose,14,1.675066667,0.345
4151,Y22322,FUVMO_sucrose,14,1.680933333,0.345
4151,Y22322,FUVMO_sucrose,14,2.044133333,0.345
4151,Y22322,FUVMO_sucrose,14,1.7448,0.345
4151,Y22322,FUVMO_sucrose,14,1.6816,0.345
4151,Y22322,FUVMO_sucrose,14,1.560133333,0.345
4151,Y22322,FUVMO_sucrose,14,1.6468,0.345
4151,Y22322,FUVMO_sucrose,14,1.736133333,0.345
4151,Y22322,FUVMO_sucrose,14,1.669466667,0.345
4151,Y22322,FUVMO_sucrose,14,2.017466667,0.345
4151,Y22322,FUVMO_sucrose,14,1.9656,0.345
4151,Y22322,FUVMO_sucrose,14,1.9212,0.345
4151,Y22322,FUVMO_sucrose,14,1.9888,0.345
4151,Y22322,FUVMO_sucrose,14,1.830133333,0.345
4151,Y22322,FUVMO_sucrose,14,1.7552,0.345
4151,Y22322,FUVMO_sucrose,14,1.795333333,0.345
4151,Y22322,FUVMO_sucrose,14,1.7668,0.345
4151,Y22322,FUVMO_sucrose,14,1.6548,0.345
4151,Y22322,FUVMO_sucrose,14,2.011733333,0.345
4151,Y22322,FUVMO_sucrose,14,1.918,0.345
4254,Y22322,FUVMO_sucrose,14,1.724,0.345
4254,Y22322,FUVMO_sucrose,14,1.823066667,0.345
4254,Y22322,FUVMO_sucrose,14,1.666666667,0.345
4254,Y22322,FUVMO_sucrose,14,1.554666667,0.345
4254,Y22322,FUVMO_sucrose,14,1.638666667,0.345
4254,Y22322,FUVMO_sucrose,14,1.6536,0.345
4254,Y22322,FUVMO_sucrose,14,1.609333333,0.345
4254,Y22322,FUVMO_sucrose,14,1.8688,0.345
4254,Y22322,FUVMO_sucrose,14,1.9517,0.3283
4254,Y22322,FUVMO_sucrose,14,1.82,0.3283
4253,Y22322,FUVMO_sucrose,14,1.864533333,0.345
4253,Y22322,FUVMO_sucrose,14,1.9756,0.3283
4253,Y22322,FUVMO_sucrose,14,1.9529,0.3283
4355,Y22322,FUVMO_sucrose,14,1.6896,0.3087
4355,Y22322,FUVMO_sucrose,14,1.93488,0.3087
4355,Y22322,FUVMO_sucrose,14,1.97472,0.3087
4355,Y22322,FUVMO_sucrose,14,1.97536,0.3087
4355,Y22322,FUVMO_sucrose,14,2.11216,0.3087
4355,Y22322,FUVMO_sucrose,14,2.196,0.3087
4355,Y22322,FUVMO_sucrose,14,2.01312,0.3087
4355,Y22322,FUVMO_sucrose,14,1.69472,0.3087
4355,Y22322,FUVMO_sucrose,14,2.01904,0.3087
4355,Y22322,FUVMO_sucrose,14,1.89136,0.3087
4542,Y22322,FUVMO_sucrose,14,1.79984,0.3087
4550,Y22322,FUVMO_sucrose,14,2.06864,0.3087
4542,Y22322,FUVMO_sucrose,14,2.03168,0.3087
4542,Y22322,FUVMO_sucrose,14,2.09232,0.3087
4580,Y22322,FUVMO_sucrose,14,1.95344,0.3087
4585,Y22322,FUVMO_sucrose,14,1.87936,0.3087
4580,Y22322,FUVMO_sucrose,14,1.95376,0.3087
4254,Y22322,FUVMO_sucrose,14,1.74,0.345
4076,Y22322,FUVMO_sucrose,14,1.738,0.3283
4542,Y22322,FUVMO_sucrose,14,2.032,0.3087
4355,Y22322,FUVMO_sucrose,14,2.04,0.3087
4355,Y22322,FUVMO_sucrose,14,1.90544,0.3087
4355,Y22322,FUVMO_sucrose,14,2.0264,0.3087
4355,Y22322,FUVMO_sucrose,14,1.83584,0.3087
4254,Y22322,FUVMO_sucrose,14,1.7232,0.345
4254,Y22322,FUVMO_sucrose,14,1.6164,0.345
4254,Y22322,FUVMO_sucrose,14,1.5284,0.345
4254,Y22322,FUVMO_sucrose,14,1.6312,0.345
4254,Y22322,FUVMO_sucrose,14,1.653866667,0.345
4254,Y22322,FUVMO_sucrose,14,1.755066667,0.345
4254,Y22322,FUVMO_sucrose,14,1.584133333,0.345
4254,Y22322,FUVMO_sucrose,14,1.632533333,0.345
4151,Y22322,FUVMO_sucrose,14,1.863733333,0.345
4151,Y22322,FUVMO_sucrose,14,1.934133333,0.345
4151,Y22322,FUVMO_sucrose,14,1.647066667,0.345
4151,Y22322,FUVMO_sucrose,14,1.569866667,0.345
4151,Y22322,FUVMO_sucrose,14,1.9624,0.345
4151,Y22322,FUVMO_sucrose,14,1.5016,0.345
4151,Y22322,FUVMO_sucrose,14,2.1996,0.345
4076,Y22322,FUVMO_sucrose,14,1.6529,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7477,0.3283
4076,Y22322,FUVMO_sucrose,14,1.7166,0.3283
4076,Y22322,FUVMO_sucrose,14,1.6415,0.3283
4355,Y22322,FUVMO_sucrose,14,1.79728,0.3087
4355,Y22322,FUVMO_sucrose,14,1.9944,0.3087
4355,Y22322,FUVMO_sucrose,14,1.9544,0.3087
4254,Y22322,FUVMO_sucrose,14,1.835733333,0.345
4254,Y22322,FUVMO_sucrose,14,1.7376,0.345
4254,Y22322,FUVMO_sucrose,14,1.767733333,0.345
NULL,Y22322,FUVMO_sucrose,14,2.2979,0.3283
4174,Y22322,FUVMO_sucrose,14,1.855333333,0.345
4174,Y22322,FUVMO_sucrose,14,1.896,0.345
4174,Y22322,FUVMO_sucrose,14,1.817733333,0.345
4174,Y22322,FUVMO_sucrose,14,1.7448,0.345
4174,Y22322,FUVMO_sucrose,14,1.843466667,0.345
4174,Y22322,FUVMO_sucrose,14,1.834533333,0.345
4174,Y22322,FUVMO_sucrose,14,1.7592,0.345
4174,Y22322,FUVMO_sucrose,14,2.0072,0.345
4174,Y22322,FUVMO_sucrose,14,1.8988,0.345
4174,Y22322,FUVMO_sucrose,14,1.824666667,0.345
4174,Y22322,FUVMO_sucrose,14,1.782,0.345
4174,Y22322,FUVMO_sucrose,14,1.8548,0.345
4174,Y22322,FUVMO_sucrose,14,1.559066667,0.345
4174,Y22322,FUVMO_sucrose,14,1.660666667,0.345
4174,Y22322,FUVMO_sucrose,14,2.010133333,0.345
4174,Y22322,FUVMO_sucrose,14,1.876133333,0.345
4174,Y22322,FUVMO_sucrose,14,1.806533333,0.345
4174,Y22322,FUVMO_sucrose,14,1.762133333,0.345
4280,Y22322,FUVMO_sucrose,14,2.00736,0.3087
4280,Y22322,FUVMO_sucrose,14,2.07616,0.3087
4280,Y22322,FUVMO_sucrose,14,2.35984,0.3087
4280,Y22322,FUVMO_sucrose,14,2.12976,0.3087
4280,Y22322,FUVMO_sucrose,14,1.40944,0.3087
4280,Y22322,FUVMO_sucrose,14,2.1688,0.3087
4280,Y22322,FUVMO_sucrose,14,2.06608,0.3087
4280,Y22322,FUVMO_sucrose,14,2.08704,0.3087
4280,Y22322,FUVMO_sucrose,14,1.32992,0.3087
4280,Y22322,FUVMO_sucrose,14,2.14864,0.3087
4280,Y22322,FUVMO_sucrose,14,1.87824,0.3087
4280,Y22322,FUVMO_sucrose,14,2.1472,0.3087
4280,Y22322,FUVMO_sucrose,14,1.93504,0.3087
4280,Y22322,FUVMO_sucrose,14,2.10256,0.3087
4280,Y22322,FUVMO_sucrose,14,2.23056,0.3087
4280,Y22322,FUVMO_sucrose,14,2.21456,0.3087
4280,Y22322,FUVMO_sucrose,14,2.2472,0.3087
4280,Y22322,FUVMO_sucrose,14,2.01872,0.3087
4280,Y22322,FUVMO_sucrose,14,2.32256,0.3087
4280,Y22322,FUVMO_sucrose,14,2.19312,0.3087
4280,Y22322,FUVMO_sucrose,14,1.87552,0.3087
4280,Y22322,FUVMO_sucrose,14,2.06256,0.3087
4280,Y22322,FUVMO_sucrose,14,1.63968,0.3087
4280,Y22322,FUVMO_sucrose,14,2.22832,0.3087
4280,Y22322,FUVMO_sucrose,14,1.79808,0.3087
4280,Y22322,FUVMO_sucrose,14,1.81328,0.3087
4280,Y22322,FUVMO_sucrose,14,1.7832,0.3087
4280,Y22322,FUVMO_sucrose,14,1.75856,0.3087
4384,Y22322,FUVMO_sucrose,14,2.0472,0.3087
4384,Y22322,FUVMO_sucrose,14,2.01088,0.3087
4384,Y22322,FUVMO_sucrose,14,1.96688,0.3087
4384,Y22322,FUVMO_sucrose,14,2.12064,0.3087
4384,Y22322,FUVMO_sucrose,14,2.07904,0.3087
4384,Y22322,FUVMO_sucrose,14,2.08768,0.3087
4384,Y22322,FUVMO_sucrose,14,2.07408,0.3087
4550,Y22322,FUVMO_sucrose,14,1.90288,0.3087
4280,Y22322,FUVMO_sucrose,14,1.73376,0.3087
4280,Y22322,FUVMO_sucrose,14,1.812,0.3087
4280,Y22322,FUVMO_sucrose,14,1.81744,0.3087
4280,Y22322,FUVMO_sucrose,14,1.8568,0.3087
4280,Y22322,FUVMO_sucrose,14,1.83696,0.3087
4280,Y22322,FUVMO_sucrose,14,2.09808,0.3087
4280,Y22322,FUVMO_sucrose,14,1.90288,0.3087
4280,Y22322,FUVMO_sucrose,14,2.16976,0.3087
4280,Y22322,FUVMO_sucrose,14,2.42128,0.3087
4280,Y22322,FUVMO_sucrose,14,2.14864,0.3087
4174,Y22322,FUVMO_sucrose,14,1.866933333,0.345
4103,Y22322,FUVMO_sucrose,14,1.5659,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1644,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1207,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1773,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1495,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1538,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1207,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1756,0.3283
3810,Y22322,FUVMO_sucrose,14,2.2957,0.3283
3810,Y22322,FUVMO_sucrose,14,2.219,0.3283
3998,Y22322,FUVMO_sucrose,14,1.8651,0.3283
3998,Y22322,FUVMO_sucrose,14,1.9386,0.3283
3998,Y22322,FUVMO_sucrose,14,1.8816,0.3283
3998,Y22322,FUVMO_sucrose,14,1.9034,0.3283
3998,Y22322,FUVMO_sucrose,14,1.7537,0.3283
3998,Y22322,FUVMO_sucrose,14,1.8885,0.3283
3998,Y22322,FUVMO_sucrose,14,1.8617,0.3283
3998,Y22322,FUVMO_sucrose,14,1.9691,0.3283
4145,Y22322,FUVMO_sucrose,14,2.026933333,0.345
4145,Y22322,FUVMO_sucrose,14,2.064666667,0.345
4145,Y22322,FUVMO_sucrose,14,2.16,0.345
4145,Y22322,FUVMO_sucrose,14,2.138533333,0.345
4145,Y22322,FUVMO_sucrose,14,1.860133333,0.345
4145,Y22322,FUVMO_sucrose,14,1.796533333,0.345
4242,Y22322,FUVMO_sucrose,14,2.158133333,0.345
4242,Y22322,FUVMO_sucrose,14,2.048533333,0.345
4242,Y22322,FUVMO_sucrose,14,2.127333333,0.345
4242,Y22322,FUVMO_sucrose,14,2.129733333,0.345
4242,Y22322,FUVMO_sucrose,14,2.2644,0.345
4242,Y22322,FUVMO_sucrose,14,2.034,0.345
4242,Y22322,FUVMO_sucrose,14,1.95,0.345
4242,Y22322,FUVMO_sucrose,14,1.858266667,0.345
4242,Y22322,FUVMO_sucrose,14,2.13,0.345
4242,Y22322,FUVMO_sucrose,14,2.1488,0.345
4242,Y22322,FUVMO_sucrose,14,2.049866667,0.345
4242,Y22322,FUVMO_sucrose,14,1.893733333,0.345
4242,Y22322,FUVMO_sucrose,14,2.114133333,0.345
4242,Y22322,FUVMO_sucrose,14,2.118133333,0.345
4242,Y22322,FUVMO_sucrose,14,2.0856,0.345
4242,Y22322,FUVMO_sucrose,14,2.067066667,0.345
4242,Y22322,FUVMO_sucrose,14,2.145466667,0.345
4242,Y22322,FUVMO_sucrose,14,2.000133333,0.345
4242,Y22322,FUVMO_sucrose,14,2.152533333,0.345
4242,Y22322,FUVMO_sucrose,14,2.084666667,0.345
4242,Y22322,FUVMO_sucrose,14,2.1696,0.3283
4242,Y22322,FUVMO_sucrose,14,2.2993,0.3283
4242,Y22322,FUVMO_sucrose,14,1.4369,0.3283
4242,Y22322,FUVMO_sucrose,14,1.4343,0.3283
4242,Y22322,FUVMO_sucrose,14,2.0351,0.3283
4242,Y22322,FUVMO_sucrose,14,2.2708,0.3283
3998,Y22322,FUVMO_sucrose,14,1.8165,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1434,0.3283
3810,Y22322,FUVMO_sucrose,14,2.2728,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1505,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1326,0.3283
3998,Y22322,FUVMO_sucrose,14,1.7713,0.3283
3998,Y22322,FUVMO_sucrose,14,1.9149,0.3283
3998,Y22322,FUVMO_sucrose,14,1.8962,0.3283
3998,Y22322,FUVMO_sucrose,14,1.7969,0.3283
3810,Y22322,FUVMO_sucrose,14,2.1674,0.3283
4242,Y22322,FUVMO_sucrose,14,2.3408,0.345
4242,Y22322,FUVMO_sucrose,14,2.246,0.345
4242,Y22322,FUVMO_sucrose,14,2.013066667,0.345
4242,Y22322,FUVMO_sucrose,14,1.812666667,0.345
4245,Y22322,FUVMO_sucrose,14,1.9152,0.345
4245,Y22322,FUVMO_sucrose,14,1.8776,0.345
4324,Y22322,FUVMO_sucrose,14,2.23104,0.3087
4324,Y22322,FUVMO_sucrose,14,2.2096,0.3087
4324,Y22322,FUVMO_sucrose,14,2.15568,0.3087
4324,Y22322,FUVMO_sucrose,14,2.24528,0.3087
4330,Y22322,FUVMO_sucrose,14,1.95904,0.3087
4330,Y22322,FUVMO_sucrose,14,2.04816,0.3087
4330,Y22322,FUVMO_sucrose,14,1.8232,0.3087
4330,Y22322,FUVMO_sucrose,14,1.90064,0.3087
4330,Y22322,FUVMO_sucrose,14,1.95328,0.3087
4330,Y22322,FUVMO_sucrose,14,1.53184,0.3087
4330,Y22322,FUVMO_sucrose,14,1.88656,0.3087
4330,Y22322,FUVMO_sucrose,14,1.92496,0.3087
4466,Y22322,FUVMO_sucrose,14,2.15152,0.3087
4466,Y22322,FUVMO_sucrose,14,2.1376,0.3087
4466,Y22322,FUVMO_sucrose,14,2.21232,0.3087
4466,Y22322,FUVMO_sucrose,14,2.14224,0.3087
4466,Y22322,FUVMO_sucrose,14,2.22512,0.3087
4466,Y22322,FUVMO_sucrose,14,2.26096,0.3087
4466,Y22322,FUVMO_sucrose,14,2.30176,0.3087
4466,Y22322,FUVMO_sucrose,14,2.20176,0.3087
4473,Y22322,FUVMO_sucrose,14,2.10096,0.3087
4473,Y22322,FUVMO_sucrose,14,2.12128,0.3087
4473,Y22322,FUVMO_sucrose,14,1.97424,0.3087
4473,Y22322,FUVMO_sucrose,14,2.04144,0.3087
4473,Y22322,FUVMO_sucrose,14,2.07552,0.3087
4473,Y22322,FUVMO_sucrose,14,2.09792,0.3087
4473,Y22322,FUVMO_sucrose,14,2.004,0.3087
4473,Y22322,FUVMO_sucrose,14,2.1272,0.3087
4473,Y22322,FUVMO_sucrose,14,2.0176,0.3087
4473,Y22322,FUVMO_sucrose,14,2.14192,0.3087
4473,Y22322,FUVMO_sucrose,14,2.05568,0.3087
4473,Y22322,FUVMO_sucrose,14,2.05744,0.3087
4526,Y22322,FUVMO_sucrose,14,1.93856,0.3087
4526,Y22322,FUVMO_sucrose,14,1.95792,0.3087
4526,Y22322,FUVMO_sucrose,14,1.87872,0.3087
4526,Y22322,FUVMO_sucrose,14,1.71344,0.3087
4526,Y22322,FUVMO_sucrose,14,1.98832,0.3087
4526,Y22322,FUVMO_sucrose,14,2.03792,0.3087
4526,Y22322,FUVMO_sucrose,14,1.83248,0.3087
4526,Y22322,FUVMO_sucrose,14,1.9264,0.3087
4526,Y22322,FUVMO_sucrose,14,1.91632,0.3087
3768,Y22322,FUVMO_sucrose,14,2.1008,0.3283
3768,Y22322,FUVMO_sucrose,14,2.2135,0.3283
3768,Y22322,FUVMO_sucrose,14,2.1592,0.3283
3768,Y22322,FUVMO_sucrose,14,2.1755,0.3283
3768,Y22322,FUVMO_sucrose,14,2.077,0.3283
3768,Y22322,FUVMO_sucrose,14,2.1883,0.3283
3768,Y22322,FUVMO_sucrose,14,2.2483,0.3283
3768,Y22322,FUVMO_sucrose,14,2.159,0.3283
3768,Y22322,FUVMO_sucrose,14,2.1414,0.3283
3768,Y22322,FUVMO_sucrose,14,2.2423,0.3283
3768,Y22322,FUVMO_sucrose,14,2.1867,0.3283
3852,Y22322,FUVMO_sucrose,14,1.8718,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.3932,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.6227,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.6658,0.3283
4200,Y22322,FUVMO_sucrose,14,1.928666667,0.345
4200,Y22322,FUVMO_sucrose,14,1.831733333,0.345
4200,Y22322,FUVMO_sucrose,14,1.8688,0.345
4200,Y22322,FUVMO_sucrose,14,1.5014,0.3283
4200,Y22322,FUVMO_sucrose,14,1.581333333,0.345
4200,Y22322,FUVMO_sucrose,14,1.973333333,0.345
4200,Y22322,FUVMO_sucrose,14,2.0128,0.345
4290,Y22322,FUVMO_sucrose,14,2.30224,0.3087
4290,Y22322,FUVMO_sucrose,14,2.36592,0.3087
4290,Y22322,FUVMO_sucrose,14,2.42,0.3087
4290,Y22322,FUVMO_sucrose,14,2.2176,0.3087
4290,Y22322,FUVMO_sucrose,14,1.85568,0.3087
4290,Y22322,FUVMO_sucrose,14,2.4168,0.3087
4290,Y22322,FUVMO_sucrose,14,2.33536,0.3087
4290,Y22322,FUVMO_sucrose,14,1.86288,0.3087
4290,Y22322,FUVMO_sucrose,14,1.99488,0.3087
4426,Y22322,FUVMO_sucrose,14,2.07168,0.3087
4426,Y22322,FUVMO_sucrose,14,2.06448,0.3087
4426,Y22322,FUVMO_sucrose,14,2.12944,0.3087
4426,Y22322,FUVMO_sucrose,14,1.976,0.3087
4426,Y22322,FUVMO_sucrose,14,2.0872,0.3087
4426,Y22322,FUVMO_sucrose,14,2.10176,0.3087
4426,Y22322,FUVMO_sucrose,14,2.12624,0.3087
4426,Y22322,FUVMO_sucrose,14,2.03744,0.3087
4426,Y22322,FUVMO_sucrose,14,2.03408,0.3087
4426,Y22322,FUVMO_sucrose,14,2.06192,0.3087
4426,Y22322,FUVMO_sucrose,14,2.00032,0.3087
4426,Y22322,FUVMO_sucrose,14,2.15168,0.3087
4426,Y22322,FUVMO_sucrose,14,2.208,0.3087
4426,Y22322,FUVMO_sucrose,14,2.1136,0.3087
4426,Y22322,FUVMO_sucrose,14,1.9936,0.3087
4426,Y22322,FUVMO_sucrose,14,2.09472,0.3087
4426,Y22322,FUVMO_sucrose,14,2.11056,0.3087
4426,Y22322,FUVMO_sucrose,14,2.02944,0.3087
4426,Y22322,FUVMO_sucrose,14,2.1328,0.3087
4426,Y22322,FUVMO_sucrose,14,2.14288,0.3087
4426,Y22322,FUVMO_sucrose,14,2.12944,0.3087
4426,Y22322,FUVMO_sucrose,14,2.10848,0.3087
4426,Y22322,FUVMO_sucrose,14,2.08592,0.3087
